9001,51,572,27688,Phường 2,phuong-2,27688
9002,51,572,27691,Phường 4,phuong-4,27691
9003,51,572,27692,Phường Tân Khánh,phuong-tan-khanh,27692
9004,51,572,27694,Phường 1,phuong-1,27694
9005,51,572,27697,Phường 3,phuong-3,27697
9006,51,572,27698,Phường 7,phuong-7,27698
9007,51,572,27700,Phường 6,phuong-6,27700
9008,51,572,27703,Xã Hướng Thọ Phú,xa-huong-tho-phu,27703
9009,51,572,27706,Xã Nhơn Thạnh Trung,xa-nhon-thanh-trung,27706
9010,51,572,27709,Xã Lợi Bình Nhơn,xa-loi-binh-nhon,27709
9011,51,572,27712,Xã Bình Tâm,xa-binh-tam,27712
9012,51,572,27715,Phường Khánh Hậu,phuong-khanh-hau,27715
9013,51,572,27718,Xã An Vĩnh Ngãi,xa-an-vinh-ngai,27718
9014,51,573,27787,Phường 1,phuong-1,27787
9015,51,573,27788,Phường 2,phuong-2,27788
9016,51,573,27790,Xã Thạnh Trị,xa-thanh-tri,27790
9017,51,573,27793,Xã Bình Hiệp,xa-binh-hiep,27793
9018,51,573,27799,Xã Bình Tân,xa-binh-tan,27799
9019,51,573,27805,Xã Tuyên Thạnh,xa-tuyen-thanh,27805
9020,51,573,27806,Phường 3,phuong-3,27806
9021,51,573,27817,Xã Thạnh Hưng,xa-thanh-hung,27817
9022,51,574,27721,Thị trấn Tân Hưng,thi-tran-tan-hung,27721
9023,51,574,27724,Xã Hưng Hà,xa-hung-ha,27724
9024,51,574,27727,Xã Hưng Điền B,xa-hung-dien-b,27727
9025,51,574,27730,Xã Hưng Điền,xa-hung-dien,27730
9026,51,574,27733,Xã Thạnh Hưng,xa-thanh-hung,27733
9027,51,574,27736,Xã Hưng Thạnh,xa-hung-thanh,27736
9028,51,574,27739,Xã Vĩnh Thạnh,xa-vinh-thanh,27739
9029,51,574,27742,Xã Vĩnh Châu B,xa-vinh-chau-b,27742
9030,51,574,27745,Xã Vĩnh Lợi,xa-vinh-loi,27745
9031,51,574,27748,Xã Vĩnh Đại,xa-vinh-dai,27748
