6001,29,332,19117,Xã Xuân Trạch,xa-xuan-trach,19117
6002,29,332,19120,Xã Mỹ Trạch,xa-my-trach,19120
6003,29,332,19123,Xã Hạ Trạch,xa-ha-trach,19123
6004,29,332,19126,Xã Bắc Trạch,xa-bac-trach,19126
6005,29,332,19129,Xã Lâm Trạch,xa-lam-trach,19129
6006,29,332,19132,Xã Thanh Trạch,xa-thanh-trach,19132
6007,29,332,19135,Xã Liên Trạch,xa-lien-trach,19135
6008,29,332,19138,Xã Phúc Trạch,xa-phuc-trach,19138
6009,29,332,19141,Xã Cự Nẫm,xa-cu-nam,19141
6010,29,332,19144,Xã Hải Phú,xa-hai-phu,19144
6011,29,332,19147,Xã Thượng Trạch,xa-thuong-trach,19147
6012,29,332,19150,Xã Sơn Lộc,xa-son-loc,19150
6013,29,332,19156,Xã Hưng Trạch,xa-hung-trach,19156
6014,29,332,19159,Xã Đồng Trạch,xa-dong-trach,19159
6015,29,332,19162,Xã Đức Trạch,xa-duc-trach,19162
6016,29,332,19165,Thị trấn Phong Nha,thi-tran-phong-nha,19165
6017,29,332,19168,Xã Vạn Trạch,xa-van-trach,19168
6018,29,332,19174,Xã Phú Định,xa-phu-dinh,19174
6019,29,332,19177,Xã Trung Trạch,xa-trung-trach,19177
6020,29,332,19180,Xã Tây Trạch,xa-tay-trach,19180
6021,29,332,19183,Xã Hòa Trạch,xa-hoa-trach,19183
6022,29,332,19186,Xã Đại Trạch,xa-dai-trach,19186
6023,29,332,19189,Xã Nhân Trạch,xa-nhan-trach,19189
6024,29,332,19192,Xã Tân Trạch,xa-tan-trach,19192
6025,29,332,19195,Xã Nam Trạch,xa-nam-trach,19195
6026,29,332,19198,Xã Lý Trạch,xa-ly-trach,19198
6027,29,333,19201,Thị trấn Quán Hàu,thi-tran-quan-hau,19201
6028,29,333,19204,Xã Trường Sơn,xa-truong-son,19204
6029,29,333,19207,Xã Lương Ninh,xa-luong-ninh,19207
6030,29,333,19210,Xã Vĩnh Ninh,xa-vinh-ninh,19210
6031,29,333,19213,Xã Võ Ninh,xa-vo-ninh,19213
6032,29,333,19216,Xã Hải Ninh,xa-hai-ninh,19216
6033,29,333,19219,Xã Hàm Ninh,xa-ham-ninh,19219
6034,29,333,19222,Xã Duy Ninh,xa-duy-ninh,19222
6035,29,333,19225,Xã Gia Ninh,xa-gia-ninh,19225
6036,29,333,19228,Xã Trường Xuân,xa-truong-xuan,19228
6037,29,333,19231,Xã Hiền Ninh,xa-hien-ninh,19231
6038,29,333,19234,Xã Tân Ninh,xa-tan-ninh,19234
6039,29,333,19237,Xã Xuân Ninh,xa-xuan-ninh,19237
6040,29,333,19240,Xã An Ninh,xa-an-ninh,19240
6041,29,333,19243,Xã Vạn Ninh,xa-van-ninh,19243
6042,29,334,19246,Thị trấn NT Lệ Ninh,thi-tran-nt-le-ninh,19246
6043,29,334,19249,Thị trấn Kiến Giang,thi-tran-kien-giang,19249
6044,29,334,19252,Xã Hồng Thủy,xa-hong-thuy,19252
6045,29,334,19255,Xã Ngư Thủy Bắc,xa-ngu-thuy-bac,19255
6046,29,334,19258,Xã Hoa Thủy,xa-hoa-thuy,19258
6047,29,334,19261,Xã Thanh Thủy,xa-thanh-thuy,19261
6048,29,334,19264,Xã An Thủy,xa-an-thuy,19264
6049,29,334,19267,Xã Phong Thủy,xa-phong-thuy,19267
6050,29,334,19270,Xã Cam Thủy,xa-cam-thuy,19270
6051,29,334,19273,Xã Ngân Thủy,xa-ngan-thuy,19273
6052,29,334,19276,Xã Sơn Thủy,xa-son-thuy,19276
6053,29,334,19279,Xã Lộc Thủy,xa-loc-thuy,19279
6054,29,334,19285,Xã Liên Thủy,xa-lien-thuy,19285
6055,29,334,19288,Xã Hưng Thủy,xa-hung-thuy,19288
6056,29,334,19291,Xã Dương Thủy,xa-duong-thuy,19291
6057,29,334,19294,Xã Tân Thủy,xa-tan-thuy,19294
6058,29,334,19297,Xã Phú Thủy,xa-phu-thuy,19297
6059,29,334,19300,Xã Xuân Thủy,xa-xuan-thuy,19300
6060,29,334,19303,Xã Mỹ Thủy,xa-my-thuy,19303
6061,29,334,19306,Xã Ngư Thủy ,xa-ngu-thuy-,19306
6062,29,334,19309,Xã Mai Thủy,xa-mai-thuy,19309
6063,29,334,19312,Xã Sen Thủy,xa-sen-thuy,19312
6064,29,334,19315,Xã Thái Thủy,xa-thai-thuy,19315
6065,29,334,19318,Xã Kim Thủy,xa-kim-thuy,19318
6066,29,334,19321,Xã Trường Thủy,xa-truong-thuy,19321
6067,29,334,19327,Xã Lâm Thủy,xa-lam-thuy,19327
6068,29,335,19009,Phường Ba Đồn,phuong-ba-don,19009
6069,29,335,19060,Phường Quảng Long,phuong-quang-long,19060
6070,29,335,19066,Phường Quảng Thọ,phuong-quang-tho,19066
6071,29,335,19069,Xã Quảng Tiên,xa-quang-tien,19069
6072,29,335,19075,Xã Quảng Trung,xa-quang-trung,19075
6073,29,335,19078,Phường Quảng Phong,phuong-quang-phong,19078
6074,29,335,19081,Phường Quảng Thuận,phuong-quang-thuan,19081
6075,29,335,19084,Xã Quảng Tân,xa-quang-tan,19084
6076,29,335,19087,Xã Quảng Hải,xa-quang-hai,19087
6077,29,335,19090,Xã Quảng Sơn,xa-quang-son,19090
6078,29,335,19093,Xã Quảng Lộc,xa-quang-loc,19093
6079,29,335,19096,Xã Quảng Thủy,xa-quang-thuy,19096
6080,29,335,19099,Xã Quảng Văn,xa-quang-van,19099
6081,29,335,19102,Phường Quảng Phúc,phuong-quang-phuc,19102
6082,29,335,19105,Xã Quảng Hòa,xa-quang-hoa,19105
6083,29,335,19108,Xã Quảng Minh,xa-quang-minh,19108
6084,30,336,19330,Phường Đông Giang,phuong-dong-giang,19330
6085,30,336,19333,Phường 1,phuong-1,19333
6086,30,336,19336,Phường Đông Lễ,phuong-dong-le,19336
6087,30,336,19339,Phường Đông Thanh,phuong-dong-thanh,19339
6088,30,336,19342,Phường 2,phuong-2,19342
6089,30,336,19345,Phường 4,phuong-4,19345
6090,30,336,19348,Phường 5,phuong-5,19348
6091,30,336,19351,Phường Đông Lương,phuong-dong-luong,19351
6092,30,336,19354,Phường 3,phuong-3,19354
6093,30,337,19357,Phường 1,phuong-1,19357
6094,30,337,19358,Phường An Đôn,phuong-an-don,19358
6095,30,337,19360,Phường 2,phuong-2,19360
6096,30,337,19361,Phường 3,phuong-3,19361
6097,30,337,19705,Xã Hải Lệ,xa-hai-le,19705
6098,30,338,19363,Thị trấn Hồ Xá,thi-tran-ho-xa,19363
6099,30,338,19366,Thị trấn Bến Quan,thi-tran-ben-quan,19366
6100,30,338,19369,Xã Vĩnh Thái,xa-vinh-thai,19369
6101,30,338,19372,Xã Vĩnh Tú,xa-vinh-tu,19372
6102,30,338,19375,Xã Vĩnh Chấp,xa-vinh-chap,19375
6103,30,338,19378,Xã Trung Nam,xa-trung-nam,19378
6104,30,338,19384,Xã Kim Thạch,xa-kim-thach,19384
6105,30,338,19387,Xã Vĩnh Long,xa-vinh-long,19387
6106,30,338,19393,Xã Vĩnh Khê,xa-vinh-khe,19393
6107,30,338,19396,Xã Vĩnh Hòa,xa-vinh-hoa,19396
6108,30,338,19402,Xã Vĩnh Thủy,xa-vinh-thuy,19402
6109,30,338,19405,Xã Vĩnh Lâm,xa-vinh-lam,19405
6110,30,338,19408,Xã Hiền Thành,xa-hien-thanh,19408
6111,30,338,19414,Thị trấn Cửa Tùng,thi-tran-cua-tung,19414
6112,30,338,19417,Xã Vĩnh Hà,xa-vinh-ha,19417
6113,30,338,19420,Xã Vĩnh Sơn,xa-vinh-son,19420
