5001,26,283,15721,Xã Đồng Lợi,xa-dong-loi,15721
5002,26,283,15724,Xã Đồng Tiến,xa-dong-tien,15724
5003,26,283,15727,Xã Đồng Thắng,xa-dong-thang,15727
5004,26,283,15730,Xã Tiến Nông,xa-tien-nong,15730
5005,26,283,15733,Xã Khuyến Nông,xa-khuyen-nong,15733
5006,26,283,15736,Xã Xuân Thịnh,xa-xuan-thinh,15736
5007,26,283,15739,Xã Xuân Lộc,xa-xuan-loc,15739
5008,26,283,15742,Xã Thọ Dân,xa-tho-dan,15742
5009,26,283,15745,Xã Xuân Thọ,xa-xuan-tho,15745
5010,26,283,15748,Xã Thọ Tân,xa-tho-tan,15748
5011,26,283,15751,Xã Thọ Ngọc,xa-tho-ngoc,15751
5012,26,283,15754,Xã Thọ Cường,xa-tho-cuong,15754
5013,26,283,15757,Xã Thọ Phú,xa-tho-phu,15757
5014,26,283,15760,Xã Thọ Vực,xa-tho-vuc,15760
5015,26,283,15763,Xã Thọ Thế,xa-tho-the,15763
5016,26,283,15766,Xã Nông Trường,xa-nong-truong,15766
5017,26,283,15769,Xã Bình Sơn,xa-binh-son,15769
5018,26,284,15772,Thị trấn Thiệu Hóa,thi-tran-thieu-hoa,15772
5019,26,284,15775,Xã Thiệu Ngọc,xa-thieu-ngoc,15775
5020,26,284,15778,Xã Thiệu Vũ,xa-thieu-vu,15778
5021,26,284,15781,Xã Thiệu Phúc,xa-thieu-phuc,15781
5022,26,284,15784,Xã Thiệu Tiến,xa-thieu-tien,15784
5023,26,284,15787,Xã Thiệu Công,xa-thieu-cong,15787
5024,26,284,15790,Xã Thiệu Phú,xa-thieu-phu,15790
5025,26,284,15793,Xã Thiệu Long,xa-thieu-long,15793
5026,26,284,15796,Xã Thiệu Giang,xa-thieu-giang,15796
5027,26,284,15799,Xã Thiệu Duy,xa-thieu-duy,15799
5028,26,284,15802,Xã Thiệu Nguyên,xa-thieu-nguyen,15802
5029,26,284,15805,Xã Thiệu Hợp,xa-thieu-hop,15805
5030,26,284,15808,Xã Thiệu Thịnh,xa-thieu-thinh,15808
5031,26,284,15811,Xã Thiệu Quang,xa-thieu-quang,15811
5032,26,284,15814,Xã Thiệu Thành,xa-thieu-thanh,15814
5033,26,284,15817,Xã Thiệu Toán,xa-thieu-toan,15817
5034,26,284,15820,Xã Thiệu Chính,xa-thieu-chinh,15820
5035,26,284,15823,Xã Thiệu Hòa,xa-thieu-hoa,15823
5036,26,284,15829,Xã Minh Tâm,xa-minh-tam,15829
5037,26,284,15832,Xã Thiệu Viên,xa-thieu-vien,15832
5038,26,284,15835,Xã Thiệu Lý,xa-thieu-ly,15835
5039,26,284,15838,Xã Thiệu Vận,xa-thieu-van,15838
5040,26,284,15841,Xã Thiệu Trung,xa-thieu-trung,15841
5041,26,284,15847,Xã Tân Châu,xa-tan-chau,15847
5042,26,284,15853,Xã Thiệu Giao,xa-thieu-giao,15853
5043,26,285,15865,Thị trấn Bút Sơn,thi-tran-but-son,15865
5044,26,285,15871,Xã Hoằng Giang,xa-hoang-giang,15871
5045,26,285,15877,Xã Hoằng Xuân,xa-hoang-xuan,15877
