1001,4,57,02050,Xã Phương Viên,xa-phuong-vien,2050
1002,4,57,02053,Xã Ngọc Phái,xa-ngoc-phai,2053
1003,4,57,02059,Xã Đồng Thắng,xa-dong-thang,2059
1004,4,57,02062,Xã Lương Bằng,xa-luong-bang,2062
1005,4,57,02065,Xã Bằng Lãng,xa-bang-lang,2065
1006,4,57,02068,Xã Đại Sảo,xa-dai-sao,2068
1007,4,57,02071,Xã Nghĩa Tá,xa-nghia-ta,2071
1008,4,57,02077,Xã Yên Mỹ,xa-yen-my,2077
1009,4,57,02080,Xã Bình Trung,xa-binh-trung,2080
1010,4,57,02083,Xã Yên Phong,xa-yen-phong,2083
1011,4,58,02086,Thị trấn Đồng Tâm,thi-tran-dong-tam,2086
1012,4,58,02089,Xã Tân Sơn,xa-tan-son,2089
1013,4,58,02092,Xã Thanh Vận,xa-thanh-van,2092
1014,4,58,02095,Xã Mai Lạp,xa-mai-lap,2095
1015,4,58,02098,Xã Hoà Mục,xa-hoa-muc,2098
1016,4,58,02101,Xã Thanh Mai,xa-thanh-mai,2101
1017,4,58,02104,Xã Cao Kỳ,xa-cao-ky,2104
1018,4,58,02107,Xã Nông Hạ,xa-nong-ha,2107
1019,4,58,02110,Xã Yên Cư,xa-yen-cu,2110
1020,4,58,02113,Xã Thanh Thịnh,xa-thanh-thinh,2113
1021,4,58,02116,Xã Yên Hân,xa-yen-han,2116
1022,4,58,02122,Xã Như Cố,xa-nhu-co,2122
1023,4,58,02125,Xã Bình Văn,xa-binh-van,2125
1024,4,58,02131,Xã Quảng Chu,xa-quang-chu,2131
1025,4,59,02137,Xã Văn Vũ,xa-van-vu,2137
1026,4,59,02140,Xã Văn Lang,xa-van-lang,2140
1027,4,59,02143,Xã Lương Thượng,xa-luong-thuong,2143
1028,4,59,02146,Xã Kim Hỷ,xa-kim-hy,2146
1029,4,59,02152,Xã Cường Lợi,xa-cuong-loi,2152
1030,4,59,02155,Thị trấn Yến Lạc,thi-tran-yen-lac,2155
1031,4,59,02158,Xã Kim Lư,xa-kim-lu,2158
1032,4,59,02161,Xã Sơn Thành,xa-son-thanh,2161
1033,4,59,02170,Xã Văn Minh,xa-van-minh,2170
1034,4,59,02173,Xã Côn Minh,xa-con-minh,2173
1035,4,59,02176,Xã Cư Lễ,xa-cu-le,2176
1036,4,59,02179,Xã Trần Phú,xa-tran-phu,2179
1037,4,59,02185,Xã Quang Phong,xa-quang-phong,2185
1038,4,59,02188,Xã Dương Sơn,xa-duong-son,2188
1039,4,59,02191,Xã Xuân Dương,xa-xuan-duong,2191
1040,4,59,02194,Xã Đổng Xá,xa-dong-xa,2194
1041,4,59,02197,Xã Liêm Thuỷ,xa-liem-thuy,2197
1042,5,60,02200,Phường Phan Thiết,phuong-phan-thiet,2200
1043,5,60,02203,Phường Minh Xuân,phuong-minh-xuan,2203
1044,5,60,02206,Phường Tân Quang,phuong-tan-quang,2206
1045,5,60,02209,Xã Tràng Đà,xa-trang-da,2209
1046,5,60,02212,Phường Nông Tiến,phuong-nong-tien,2212
1047,5,60,02215,Phường Ỷ La,phuong-y-la,2215
1048,5,60,02216,Phường Tân Hà,phuong-tan-ha,2216
1049,5,60,02218,Phường Hưng Thành,phuong-hung-thanh,2218
1050,5,60,02497,Xã Kim Phú,xa-kim-phu,2497
1051,5,60,02503,Xã An Khang,xa-an-khang,2503
1052,5,60,02509,Phường Mỹ Lâm,phuong-my-lam,2509
1053,5,60,02512,Phường An Tường,phuong-an-tuong,2512
1054,5,60,02515,Xã Lưỡng Vượng,xa-luong-vuong,2515
1055,5,60,02521,Xã Thái Long,xa-thai-long,2521
1056,5,60,02524,Phường Đội Cấn,phuong-doi-can,2524
1057,5,61,02233,Xã Phúc Yên,xa-phuc-yen,2233
1058,5,61,02242,Xã Xuân Lập,xa-xuan-lap,2242
1059,5,61,02251,Xã Khuôn Hà,xa-khuon-ha,2251
1060,5,61,02266,Thị trấn Lăng Can,thi-tran-lang-can,2266
1061,5,61,02269,Xã Thượng Lâm,xa-thuong-lam,2269
1062,5,61,02290,Xã Bình An,xa-binh-an,2290
1063,5,61,02293,Xã Hồng Quang,xa-hong-quang,2293
1064,5,61,02296,Xã Thổ Bình,xa-tho-binh,2296
1065,5,61,02299,Xã Phúc Sơn,xa-phuc-son,2299
1066,5,61,02302,Xã Minh Quang,xa-minh-quang,2302
1067,5,62,02221,Thị trấn Na Hang,thi-tran-na-hang,2221
1068,5,62,02227,Xã Sinh Long,xa-sinh-long,2227
1069,5,62,02230,Xã Thượng Giáp,xa-thuong-giap,2230
1070,5,62,02239,Xã Thượng Nông,xa-thuong-nong,2239
1071,5,62,02245,Xã Côn Lôn,xa-con-lon,2245
1072,5,62,02248,Xã Yên Hoa,xa-yen-hoa,2248
1073,5,62,02254,Xã Hồng Thái,xa-hong-thai,2254
1074,5,62,02260,Xã Đà Vị,xa-da-vi,2260
1075,5,62,02263,Xã Khau Tinh,xa-khau-tinh,2263
1076,5,62,02275,Xã Sơn Phú,xa-son-phu,2275
1077,5,62,02281,Xã Năng Khả,xa-nang-kha,2281
1078,5,62,02284,Xã Thanh Tương,xa-thanh-tuong,2284
1079,5,63,02287,Thị trấn Vĩnh Lộc,thi-tran-vinh-loc,2287
1080,5,63,02305,Xã Trung Hà,xa-trung-ha,2305
1081,5,63,02308,Xã Tân Mỹ,xa-tan-my,2308
1082,5,63,02311,Xã Hà Lang,xa-ha-lang,2311
1083,5,63,02314,Xã Hùng Mỹ,xa-hung-my,2314
1084,5,63,02317,Xã Yên Lập,xa-yen-lap,2317
1085,5,63,02320,Xã Tân An,xa-tan-an,2320
1086,5,63,02323,Xã Bình Phú,xa-binh-phu,2323
1087,5,63,02326,Xã Xuân Quang,xa-xuan-quang,2326
1088,5,63,02329,Xã Ngọc Hội,xa-ngoc-hoi,2329
1089,5,63,02332,Xã Phú Bình,xa-phu-binh,2332
1090,5,63,02335,Xã Hòa Phú,xa-hoa-phu,2335
1091,5,63,02338,Xã Phúc Thịnh,xa-phuc-thinh,2338
1092,5,63,02341,Xã Kiên Đài,xa-kien-dai,2341
1093,5,63,02344,Xã Tân Thịnh,xa-tan-thinh,2344
1094,5,63,02347,Xã Trung Hòa,xa-trung-hoa,2347
1095,5,63,02350,Xã Kim Bình,xa-kim-binh,2350
1096,5,63,02353,Xã Hòa An,xa-hoa-an,2353
1097,5,63,02356,Xã Vinh Quang,xa-vinh-quang,2356
1098,5,63,02359,Xã Tri Phú,xa-tri-phu,2359
1099,5,63,02362,Xã Nhân Lý,xa-nhan-ly,2362
1100,5,63,02365,Xã Yên Nguyên,xa-yen-nguyen,2365
1101,5,63,02368,Xã Linh Phú,xa-linh-phu,2368
1102,5,63,02371,Xã Bình Nhân,xa-binh-nhan,2371
1103,5,64,02374,Thị trấn Tân Yên,thi-tran-tan-yen,2374
1104,5,64,02377,Xã Yên Thuận,xa-yen-thuan,2377
1105,5,64,02380,Xã Bạch Xa,xa-bach-xa,2380
1106,5,64,02383,Xã Minh Khương,xa-minh-khuong,2383
1107,5,64,02386,Xã Yên Lâm,xa-yen-lam,2386
1108,5,64,02389,Xã Minh Dân,xa-minh-dan,2389
1109,5,64,02392,Xã Phù Lưu,xa-phu-luu,2392
1110,5,64,02395,Xã Minh Hương,xa-minh-huong,2395
1111,5,64,02398,Xã Yên Phú,xa-yen-phu,2398
1112,5,64,02401,Xã Tân Thành,xa-tan-thanh,2401
1113,5,64,02404,Xã Bình Xa,xa-binh-xa,2404
1114,5,64,02407,Xã Thái Sơn,xa-thai-son,2407
1115,5,64,02410,Xã Nhân Mục,xa-nhan-muc,2410
1116,5,64,02413,Xã Thành Long,xa-thanh-long,2413
1117,5,64,02416,Xã Bằng Cốc,xa-bang-coc,2416
1118,5,64,02419,Xã Thái Hòa,xa-thai-hoa,2419
1119,5,64,02422,Xã Đức Ninh,xa-duc-ninh,2422
1120,5,64,02425,Xã Hùng Đức,xa-hung-duc,2425
1121,5,65,02431,Xã Quí Quân,xa-qui-quan,2431
1122,5,65,02434,Xã Lực Hành,xa-luc-hanh,2434
1123,5,65,02437,Xã Kiến Thiết,xa-kien-thiet,2437
1124,5,65,02440,Xã Trung Minh,xa-trung-minh,2440
1125,5,65,02443,Xã Chiêu Yên,xa-chieu-yen,2443
1126,5,65,02446,Xã Trung Trực,xa-trung-truc,2446
1127,5,65,02449,Xã Xuân Vân,xa-xuan-van,2449
1128,5,65,02452,Xã Phúc Ninh,xa-phuc-ninh,2452
1129,5,65,02455,Xã Hùng Lợi,xa-hung-loi,2455
1130,5,65,02458,Xã Trung Sơn,xa-trung-son,2458
1131,5,65,02461,Xã Tân Tiến,xa-tan-tien,2461
1132,5,65,02464,Xã Tứ Quận,xa-tu-quan,2464
1133,5,65,02467,Xã Đạo Viện,xa-dao-vien,2467
1134,5,65,02470,Xã Tân Long,xa-tan-long,2470
1135,5,65,02473,Thị trấn Yên Sơn,thi-tran-yen-son,2473
1136,5,65,02476,Xã Kim Quan,xa-kim-quan,2476
1137,5,65,02479,Xã Lang Quán,xa-lang-quan,2479
1138,5,65,02482,Xã Phú Thịnh,xa-phu-thinh,2482
1139,5,65,02485,Xã Công Đa,xa-cong-da,2485
1140,5,65,02488,Xã Trung Môn,xa-trung-mon,2488
1141,5,65,02491,Xã Chân Sơn,xa-chan-son,2491
1142,5,65,02494,Xã Thái Bình,xa-thai-binh,2494
1143,5,65,02500,Xã Tiến Bộ,xa-tien-bo,2500
1144,5,65,02506,Xã Mỹ Bằng,xa-my-bang,2506
1145,5,65,02518,Xã Hoàng Khai,xa-hoang-khai,2518
1146,5,65,02527,Xã Nhữ Hán,xa-nhu-han,2527
1147,5,65,02530,Xã Nhữ Khê,xa-nhu-khe,2530
1148,5,65,02533,Xã Đội Bình,xa-doi-binh,2533
1149,5,66,02536,Thị trấn Sơn Dương,thi-tran-son-duong,2536
1150,5,66,02539,Xã Trung Yên,xa-trung-yen,2539
1151,5,66,02542,Xã Minh Thanh,xa-minh-thanh,2542
1152,5,66,02545,Xã Tân Trào,xa-tan-trao,2545
1153,5,66,02548,Xã Vĩnh Lợi,xa-vinh-loi,2548
1154,5,66,02551,Xã Thượng Ấm,xa-thuong-am,2551
1155,5,66,02554,Xã Bình Yên,xa-binh-yen,2554
1156,5,66,02557,Xã Lương Thiện,xa-luong-thien,2557
1157,5,66,02560,Xã Tú Thịnh,xa-tu-thinh,2560
1158,5,66,02563,Xã Cấp Tiến,xa-cap-tien,2563
1159,5,66,02566,Xã Hợp Thành,xa-hop-thanh,2566
1160,5,66,02569,Xã Phúc Ứng,xa-phuc-ung,2569
1161,5,66,02572,Xã Đông Thọ,xa-dong-tho,2572
1162,5,66,02575,Xã Kháng Nhật,xa-khang-nhat,2575
1163,5,66,02578,Xã Hợp Hòa,xa-hop-hoa,2578
1164,5,66,02584,Xã Quyết Thắng,xa-quyet-thang,2584
1165,5,66,02587,Xã Đồng Quý,xa-dong-quy,2587
1166,5,66,02590,Xã Tân Thanh,xa-tan-thanh,2590
1167,5,66,02593,Xã Vân Sơn,xa-van-son,2593
1168,5,66,02596,Xã Văn Phú,xa-van-phu,2596
1169,5,66,02599,Xã Chi Thiết,xa-chi-thiet,2599
1170,5,66,02602,Xã Đông Lợi,xa-dong-loi,2602
1171,5,66,02605,Xã Thiện Kế,xa-thien-ke,2605
1172,5,66,02608,Xã Hồng Lạc,xa-hong-lac,2608
1173,5,66,02611,Xã Phú Lương,xa-phu-luong,2611
1174,5,66,02614,Xã Ninh Lai,xa-ninh-lai,2614
1175,5,66,02617,Xã Đại Phú,xa-dai-phu,2617
1176,5,66,02620,Xã Sơn Nam,xa-son-nam,2620
1177,5,66,02623,Xã Hào Phú,xa-hao-phu,2623
1178,5,66,02626,Xã Tam Đa,xa-tam-da,2626
1179,5,66,02632,Xã Trường Sinh,xa-truong-sinh,2632
1180,6,67,02635,Phường Duyên Hải,phuong-duyen-hai,2635
1181,6,67,02641,Phường Lào Cai,phuong-lao-cai,2641
1182,6,67,02644,Phường Cốc Lếu,phuong-coc-leu,2644
1183,6,67,02647,Phường Kim Tân,phuong-kim-tan,2647
1184,6,67,02650,Phường Bắc Lệnh,phuong-bac-lenh,2650
1185,6,67,02653,Phường Pom Hán,phuong-pom-han,2653
